Input_file	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scores_archaea_odb10	Scores_bacteria_odb10	Scores_eukaryota_odb10	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds
Escherichia_coli_GCA_001262895.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	154397	154397	0.000%	128
Escherichia_coli_GCA_001269325.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	208503	208503	0.000%	92
Escherichia_coli_2_316_03_S3_C2_GCA_000704065.LargeContigs.fna	enterobacterales_odb10	100.0	98.6	1.4	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	134814	134814	0.000%	116
Escherichia_coli_GCA_000752835.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.6%[S:21.1%,D:0.5%],F:4.6%,M:73.8%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:3.9%[S:3.5%,D:0.4%],F:2.4%,M:93.7%,n:255	236083	140477	0.012%	66
Escherichia_coli_C458_10_GCA_000446545.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	48949	48949	0.000%	359
Escherichia_coli_GCA_000819245.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.1%[S:19.6%,D:0.5%],F:5.2%,M:74.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	94688	94688	0.000%	187
Escherichia_coli_3_073_06_S4_C2_GCA_000704945.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	154157	154157	0.000%	112
Escherichia_coli_GCA_000948885.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.6%[S:21.1%,D:0.5%],F:4.6%,M:73.8%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	183781	183781	0.000%	80
Escherichia_coli_CUMT8_GCA_000264235.LargeContigs.fna	enterobacterales_odb10	99.1	98.6	0.5	0.9	0.0	440	C:21.6%[S:21.1%,D:0.5%],F:4.6%,M:73.8%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	68989	68989	0.000%	172
Escherichia_coli_GCA_001519335.LargeContigs.fna	enterobacterales_odb10	98.7	98.2	0.5	1.4	0.1	440	C:21.1%[S:20.1%,D:1.0%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	35823	35823	0.000%	230
Escherichia_coli_GCA_001268785.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	275242	275242	0.000%	63
Escherichia_coli_str__K_12_substr__W3110_NC_007779.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:19.6%,D:1.0%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4646332	4646332	0.000%	1
Escherichia_coli_GCA_001630965.LargeContigs.fna	enterobacterales_odb10	90.5	90.0	0.5	6.8	2.7	440	C:19.6%[S:19.1%,D:0.5%],F:5.7%,M:74.7%,n:194	C:89.5%[S:89.5%,D:0.0%],F:7.3%,M:3.2%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	150212	150212	0.000%	76
Escherichia_coli_P0299483_2_GCA_000357105.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	185346	185346	0.000%	100
Escherichia_coli_O113_H21_str__07_4224_GCA_000617105.LargeContigs.fna	enterobacterales_odb10	99.7	98.6	1.1	0.0	0.3	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:97.6%,D:2.4%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	202780	202780	0.000%	73
Escherichia_coli_O83_H1_str__NRG_857C.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.6%[S:20.6%,D:1.0%],F:4.6%,M:73.8%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.4%,M:93.3%,n:255	4747819	4747819	0.000%	1
Escherichia_coli_2_427_07_S1_C2_GCA_000704365.LargeContigs.fna	enterobacterales_odb10	99.8	98.2	1.6	0.2	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	134668	134668	0.000%	135
Escherichia_coli_DEC13D_GCA_000250375.LargeContigs.fna	enterobacterales_odb10	99.6	99.1	0.5	0.5	0.1	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	235472	235472	0.000%	42
Escherichia_coli_O174_H21_GCA_000647515.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.0	0.2	440	C:20.1%[S:19.6%,D:0.5%],F:6.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	86335	86335	0.000%	288
Escherichia_coli_HVH_195__3_7155360__GCA_000458955.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	4506417	374889	0.924%	2
Escherichia_coli_EC4100B_GCA_000193995.LargeContigs.fna	enterobacterales_odb10	98.4	98.2	0.2	1.1	0.5	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	291585	291585	0.000%	42
Escherichia_coli_O104_H21_str__CFSAN002237_GCA_000464915.LargeContigs.fna	enterobacterales_odb10	85.7	85.5	0.2	10.5	3.8	440	C:19.6%[S:19.1%,D:0.5%],F:6.2%,M:74.2%,n:194	C:83.1%[S:82.3%,D:0.8%],F:14.5%,M:2.4%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	56622	56622	0.000%	198
Escherichia_coli_GCA_001283365.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	159375	159375	0.000%	121
Escherichia_coli_GCA_001268605.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	171497	171497	0.000%	68
Escherichia_coli_95_0941_GCA_000194255.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	4779125	699056	0.120%	36
Escherichia_coli_GCA_001191315.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.0	0.2	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	142960	142960	0.000%	131
Escherichia_coli_E1140_GCA_000622285.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.1%[S:19.6%,D:0.5%],F:5.2%,M:74.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	2924481	2924481	0.000%	11
Escherichia_coli_KTE29_GCA_000352245.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	2617114	258827	0.949%	3
Escherichia_coli_GCA_001519405.LargeContigs.fna	enterobacterales_odb10	99.6	99.1	0.5	0.5	0.1	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	116637	116637	0.000%	98
Escherichia_coli_O91_H21_str__2009C_3740_GCA_000703265.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4912400	4912400	0.000%	3
Escherichia_coli_KTE136_GCA_000352605.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:4.3%,D:0.0%],F:2.0%,M:93.7%,n:255	4508696	319478	0.878%	7
Escherichia_coli_2_427_07_S3_C3_GCA_000704405.LargeContigs.fna	enterobacterales_odb10	100.0	98.9	1.1	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	196362	196362	0.000%	88
Escherichia_coli_GCA_000819355.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	106428	106428	0.000%	144
Escherichia_coli_KO11FL_NC_017660.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	5021812	5021812	0.000%	2
Escherichia_coli_GCA_001283265.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	135989	135989	0.000%	176
Escherichia_coli_GCA_001286325.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	140141	140141	0.001%	151
Escherichia_coli_GCA_000812385.LargeContigs.fna	enterobacterales_odb10	99.4	98.9	0.5	0.5	0.1	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	111597	111597	0.000%	213
Escherichia_coli_GCA_001012345.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	134768	134768	0.000%	97
Escherichia_coli_GCA_001268305.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.0	0.2	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	171497	171490	0.000%	63
Escherichia_coli_2_427_07_S3_C1_GCA_000704385.LargeContigs.fna	enterobacterales_odb10	100.0	93.2	6.8	0.0	0.0	440	C:20.6%[S:17.0%,D:3.6%],F:5.2%,M:74.2%,n:194	C:100.0%[S:94.4%,D:5.6%],F:0.0%,M:0.0%,n:124	C:4.7%[S:3.1%,D:1.6%],F:1.6%,M:93.7%,n:255	236916	236916	0.000%	119
Escherichia_coli_DEC13E_GCA_000250395.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	173496	173496	0.000%	54
Escherichia_coli_GCA_000778965.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	155045	103578	0.055%	96
Escherichia_coli_GCA_000777355.LargeContigs.fna	enterobacterales_odb10	98.7	98.2	0.5	0.9	0.4	440	C:20.6%[S:20.1%,D:0.5%],F:4.6%,M:74.8%,n:194	C:96.8%[S:96.8%,D:0.0%],F:3.2%,M:0.0%,n:124	C:3.9%[S:3.9%,D:0.0%],F:2.4%,M:93.7%,n:255,E:10.0%	98745	45347	0.227%	88
Escherichia_coli_GCA_000798495.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	119367	119367	0.000%	118
Escherichia_coli_GCA_000749575.LargeContigs.fna	enterobacterales_odb10	97.3	96.8	0.5	1.8	0.9	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:96.8%[S:96.0%,D:0.8%],F:2.4%,M:0.8%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	40240	40240	0.000%	292
Escherichia_coli_IAI39.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.1%,D:1.0%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.4%,M:93.3%,n:255	5132068	5132068	0.000%	1
Escherichia_coli_96_0497_GCA_000215185.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	1806030	1806030	0.000%	13
Escherichia_coli_UMEA_3336_1_GCA_000488055.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	3782397	393019	0.597%	8
Escherichia_coli_GCA_001012175.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	130044	130044	0.000%	103
Escherichia_coli_O104_H4_str__2011C_3493.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	5273097	5273097	0.000%	1
Escherichia_coli_GCA_001284085.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	166203	166203	0.000%	123
Escherichia_coli_GCA_001012585.LargeContigs.fna	enterobacterales_odb10	99.6	98.9	0.7	0.5	0.1	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	87366	87366	0.000%	153
Escherichia_coli_GCA_001419825.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	181155	181155	0.000%	95
Escherichia_coli_KTE138_GCA_000326685.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	156628	156628	0.000%	81
Escherichia_coli_D9_GCA_000158395.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	820470	107452	0.987%	31
Escherichia_coli_GCA_001268245.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	154459	154459	0.000%	172
Escherichia_coli_W_GCA_000147755.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	151611	151611	0.005%	88
Escherichia_coli_907357_GCA_000485675.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	165803	69274	0.151%	112
Escherichia_coli_GCA_000777285.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	271983	150618	0.088%	59
Escherichia_coli_GCA_000797575.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	109113	109113	0.000%	104
Escherichia_coli_GCA_001283685.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	143030	143030	0.000%	104
Escherichia_coli_GCA_001268425.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	223032	223032	0.000%	77
Escherichia_coli_O104_H21_str__CFSAN002236_GCA_000464955.LargeContigs.fna	enterobacterales_odb10	88.9	88.4	0.5	9.5	1.6	440	C:19.1%[S:18.6%,D:0.5%],F:7.2%,M:73.7%,n:194	C:91.9%[S:91.9%,D:0.0%],F:6.5%,M:1.6%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	65688	65688	0.000%	175
Escherichia_coli_GCA_000797585.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	156112	156112	0.000%	80
Escherichia_coli_2_474_04_S4_C1_GCA_000713685.LargeContigs.fna	enterobacterales_odb10	100.0	98.9	1.1	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	151498	151498	0.000%	94
Escherichia_coli_GCA_000797815.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	131461	131461	0.000%	217
Escherichia_coli_P4_96_GCA_000498255.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	156457	156457	0.000%	97
Escherichia_coli_KO11FL_NC_016902.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4920168	4920168	0.000%	3
Escherichia_coli_2_474_04_S4_C2_GCA_000704705.LargeContigs.fna	enterobacterales_odb10	100.0	99.1	0.9	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	194943	194943	0.000%	87
Escherichia_coli_GCA_001012355.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	134965	134965	0.000%	128
Escherichia_coli_2_222_05_S1_C3_GCA_000704285.LargeContigs.fna	enterobacterales_odb10	99.7	98.6	1.1	0.0	0.3	440	C:21.1%[S:20.1%,D:1.0%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	200727	200727	0.000%	104
